term	gene
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DNAL1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DPCD
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DPY19L1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DPY19L2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DRC1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DTHD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DTNA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DYDC2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DYNC2H1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DZIP1L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	DZIP3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ECT2L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	EFCAB1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	EFCAB10
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	EFHB
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	EFHC1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	EFHC2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ENDOG
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ENPP4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ENPP5
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ERBB4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ERICH2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FABP6
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FAM174A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FAM183A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FAM227A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FAM81B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FAM92B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FBXO15
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FBXO31
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FBXO36
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FGF14
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FGFR1OP
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FHAD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	FRMPD2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GALC
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GALNS
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GAS2L2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GAS8
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GCA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GJA4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	GLB1L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	HHLA2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	HRASLS2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	HYDIN
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IFT46
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IFT57
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IFT80
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IFT81
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IFT88
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IKZF4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IL20RA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IL5RA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	INPP5B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IQCA1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IQCD
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IQCH
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	IQUB
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ITGAL
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ITGBL1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KATNB1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KCNB1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KCNE1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KCNMB2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KCNRG
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIAA0754
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIAA1257
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIAA2012
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIF17
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIF19
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIF27
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIF3A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIF6
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KIF9
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KLHDC9
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KLHL32
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KNDC1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	KSR1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LDLRAD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LGR4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LKAAEAR1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LMLN
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LOC388780
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRIG1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC10B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC23
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC27
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC46
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC61
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC71
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRC74B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRRIQ1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LRWD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LTBP1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	LZTFL1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MAATS1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MAP9
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MAPK15
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MAPRE3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MAT1A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MB
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MDH1B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MDM1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MLF1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MLLT1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MLPH
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MOB1B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MORN2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MORN3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MPDZ
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MRLN
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	MS4A8
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NBEA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NEK10
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NEK5
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NELL2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NHLRC4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NOVA1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NPHP1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NPIPA1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NRP2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NWD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NXF3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ODF3B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	OSGEP
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	OTUD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	OXTR
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	P4HTM
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PACRG
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PECR
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PFN2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PHTF1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PIH1D2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PLCB2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PLCG2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PLEKHS1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PNO1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	POLQ
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PPP1R36
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PPP1R42
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PRICKLE2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PRR29
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PRUNE2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PSENEN
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PTPRT
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PTRH1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	PZP
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	QTRT1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RABL2A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RABL2B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RAET1E
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RARB
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RASA3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RBM38
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RGS22
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RHPN1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RIBC1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RIBC2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RIIAD1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RITA1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RNASE4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RNLS
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ROPN1L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RPGRIP1L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RRAD
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RSPH1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RSPH4A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RSPH9
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	RUVBL1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SAMD15
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SAXO2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SCGB2A1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SDF2L1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SGMS2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SHANK2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SIAH3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC12A7
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC13A3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC22A16
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC22A18
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC25A29
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC27A2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC41A1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC44A4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC6A9
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC7A2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SLC9A4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SMPD2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SMPD3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SNTN
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SNX13
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SNX29
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SNX7
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPA17
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPAG1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPAG17
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPAG6
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPAG8
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPATA17
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPATA18
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPATA4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPATA6L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPATS1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPEF1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SPEF2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SSBP4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SSUH2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ST6GALNAC2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	STK33
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	STMND1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	STOML3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	STX2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	STX7
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SVOPL
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SYBU
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SYNE1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SYT10
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	SYTL3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TBC1D31
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TCTEX1D1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TCTN1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TEKT2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TEKT3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TEKT4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TFF3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TGM3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TIMM10B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMC5
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM151B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM190
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM231
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM232
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM234
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM45B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TMEM67
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TNFRSF19
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TP73
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TRIM37
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TRMT1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TRPC1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TSNAXIP1
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TSPAN15
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TSPAN19
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTC16
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTC21A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTC23L
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTC25
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTC26
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTC30A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTLL6
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTLL7
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TTLL9
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TUBA4B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	TXNDC11
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	UBE3D
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	UBXN10
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	UBXN11
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	USP2
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	USP24
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	USP51
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	VWA3A
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	VWA3B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WARS
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR19
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR38
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR54
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR5B
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR63
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR78
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WDR90
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WFDC3
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	WNT16
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZBBX
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZBED4
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	NA
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZMYND10
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZMYND12
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZNF273
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZNF322
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZNF440
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZNF674
H.Esophagus.Normal.CiliatedEpithelialCell.29802404	ZNF688
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ADAM28
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ADM
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	AGFG2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	APOBEC3A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ARNTL2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ATP10B
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	BAHD1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	BLNK
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	CACNB1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	CALHM2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NA
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	CDKN2A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	CEACAM1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	CTSV
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NA
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	DUOX2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	DUOXA2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	DUSP10
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	DUSP5
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	EPS8L1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GAN
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GBP4
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GDPD3
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GIT2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GK
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GPR160
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GPRC5A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	GPT2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	HDAC9
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	HOPX
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	HTRA2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NA
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ISG15
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	KRT78
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	KYNU
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NA
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	LIPH
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MACC1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MANSC1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MBD6
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MCPH1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MID2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MNX1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MUC21
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	MUC3A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NCCRP1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NTHL1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NTN4
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	OAS1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	PDE9A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	PDP1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	PDZK1IP1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	PRSS22
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	PRSS27
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	PRSS8
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	RNF103-CHMP3
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	S100A8
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	SECTM1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	SLC15A1
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	SLC6A14
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	SPNS2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	SPRR2A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ST3GAL4
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	STEAP4
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	TBC1D2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	TGM2
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	TMPRSS11B
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	TMPRSS11D
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	TMPRSS11E
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	TOR1B
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	USP6NL
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	VASN
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	VCPKMT
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	XDH
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ZFAND2A
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	NA
H.Esophagus.Normal.SecretoryProgenitorCell.29802404	ZNF710
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	ACSF3
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	ARRDC2
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	C19orf48
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CCDC15
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CD52
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CD69
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CDIP1
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CLCA2
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CLOCK
H.Esophagus.Normal.Fgfr1lownme5.EpithelialCell.29802404	CRTC1
